"Measure","Country","Segment","Product","Year","target"
"Shipments","Australia","Corporate Liable","NPC (Mobile PC)","2014",1041279.54935102
"Shipments","Australia","Corporate Liable","NPC (Mobile PC)","2015",1023064.18489038
"Shipments","Australia","Corporate Liable","NPC (Mobile PC)","2016",1134477.02777505
"Shipments","Australia","Corporate Liable","NPC (Mobile PC)","2017",1052856.60716604
"Shipments","Australia","Corporate Liable","NPC (Mobile PC)","2018",1032931.96934789
"Shipments","Australia","Corporate Liable","Smartphone","2010",856959.841650623
"Shipments","Australia","Corporate Liable","Smartphone","2011",867546.492652644
"Shipments","Australia","Corporate Liable","Smartphone","2012",1036520.44764197
"Shipments","Australia","Corporate Liable","Smartphone","2013",1267780.19014306
"Shipments","Australia","Corporate Liable","Smartphone","2014",1259494.94504863
"Shipments","Australia","Corporate Liable","Smartphone","2015",1356653.08969665
"Shipments","Australia","Corporate Liable","Smartphone","2016",1649861.94920246
"Shipments","Australia","Corporate Liable","Smartphone","2017",1696434.54817199
"Shipments","Australia","Corporate Liable","Smartphone","2018",1651733.34352923
"Shipments","Australia","Corporate Liable","Tablet","2010",20864.8481701698
"Shipments","Australia","Corporate Liable","Tablet","2011",67063.5495068552
"Shipments","Australia","Corporate Liable","Tablet","2012",158679.032188789
"Shipments","Australia","Corporate Liable","Tablet","2013",224762.737149937
"Shipments","Australia","Corporate Liable","Tablet","2014",310638.430507465
"Shipments","Australia","Corporate Liable","Tablet","2015",440023.701610775
"Shipments","Australia","Corporate Liable","Tablet","2016",549887.986623335
"Shipments","Australia","Corporate Liable","Tablet","2017",639516.410708182
"Shipments","Australia","Corporate Liable","Tablet","2018",753168.39947597
"Shipments","Austria","BYOD","Convertible Mobile PC","2010",37.7571347130236
"Shipments","Austria","BYOD","Convertible Mobile PC","2011",71.5896881992206
"Shipments","Austria","BYOD","Convertible Mobile PC","2012",41.7622660862739
"Shipments","Austria","BYOD","Convertible Mobile PC","2013",2349.70838045426
"Shipments","Austria","BYOD","Convertible Mobile PC","2014",3758.56421097678
"Shipments","Austria","BYOD","Convertible Mobile PC","2015",5736.98213961553
"Shipments","Austria","BYOD","Convertible Mobile PC","2016",7211.61914174718
"Shipments","Austria","BYOD","Convertible Mobile PC","2017",8329.87049787054
"Shipments","Austria","BYOD","Convertible Mobile PC","2018",8474.97190463685
"Shipments","Austria","BYOD","NPC (Mobile PC)","2010",6549.13291053623
"Shipments","Austria","BYOD","NPC (Mobile PC)","2011",5657.37333784283
"Shipments","Austria","BYOD","NPC (Mobile PC)","2012",5036.96098660935
"Shipments","Austria","BYOD","NPC (Mobile PC)","2013",5519.82368761389
"Shipments","Austria","BYOD","NPC (Mobile PC)","2014",6310.29055337947
"Shipments","Austria","BYOD","NPC (Mobile PC)","2015",9179.92998578576
"Shipments","Austria","BYOD","NPC (Mobile PC)","2016",12011.681791427
"Shipments","Austria","BYOD","NPC (Mobile PC)","2017",14160.1867292436
"Shipments","Austria","BYOD","NPC (Mobile PC)","2018",15473.2288455355
"Shipments","Austria","BYOD","Smartphone","2010",203734.541460555
"Shipments","Austria","BYOD","Smartphone","2011",333803.753072638
"Shipments","Austria","BYOD","Smartphone","2012",357000.928754844
"Shipments","Austria","BYOD","Smartphone","2013",392193.644819175
"Shipments","Austria","BYOD","Smartphone","2014",424507.345852012
"Shipments","Austria","BYOD","Smartphone","2015",494321.290777348
"Shipments","Austria","BYOD","Smartphone","2016",532224.455144393
"Shipments","Austria","BYOD","Smartphone","2017",625331.718055898
"Shipments","Austria","BYOD","Smartphone","2018",552941.237529524
"Shipments","Austria","BYOD","Tablet","2010",27220.9481743228
"Shipments","Austria","BYOD","Tablet","2011",74703.1350539414
"Shipments","Austria","BYOD","Tablet","2012",131345.197362377
"Shipments","Austria","BYOD","Tablet","2013",192471.074865486
"Shipments","Austria","BYOD","Tablet","2014",242744.774491919
"Shipments","Austria","BYOD","Tablet","2015",285964.016458599
"Shipments","Austria","BYOD","Tablet","2016",324012.288959245
"Shipments","Austria","BYOD","Tablet","2017",343115.610447959
"Shipments","Austria","BYOD","Tablet","2018",388896.574870378
"Shipments","Austria","Consumer (excl BYOD)","Basic/Feature Phone","2010",2475896.44427771
"Shipments","Austria","Consumer (excl BYOD)","Basic/Feature Phone","2011",1240420.17537463
"Shipments","Austria","Consumer (excl BYOD)","Basic/Feature Phone","2012",880722.30792943
"Shipments","Austria","Consumer (excl BYOD)","Basic/Feature Phone","2013",604503.030791147
"Shipments","Austria","Consumer (excl BYOD)","Basic/Feature Phone","2014",201383.148569081
"Shipments","Austria","Consumer (excl BYOD)","Basic/Feature Phone","2015",97687.6337253214
"Shipments","Austria","Consumer (excl BYOD)","Basic/Feature Phone","2016",42796.136181685
"Shipments","Austria","Consumer (excl BYOD)","Basic/Feature Phone","2017",21548.5725611311
"Shipments","Austria","Consumer (excl BYOD)","Basic/Feature Phone","2018",5407.50876018087
"Shipments","Austria","Consumer (excl BYOD)","Convertible Mobile PC","2010",2538.99242699367
"Shipments","Austria","Consumer (excl BYOD)","Convertible Mobile PC","2011",3665.83967970029
"Shipments","Austria","Consumer (excl BYOD)","Convertible Mobile PC","2012",3897.91883887209
"Shipments","Austria","Consumer (excl BYOD)","Convertible Mobile PC","2013",34613.5754947344
"Shipments","Austria","Consumer (excl BYOD)","Convertible Mobile PC","2014",26953.3289853173
"Shipments","Austria","Consumer (excl BYOD)","Convertible Mobile PC","2015",35257.731523505
"Shipments","Austria","Consumer (excl BYOD)","Convertible Mobile PC","2016",42685.2173951525
"Shipments","Austria","Consumer (excl BYOD)","Convertible Mobile PC","2017",37491.9327381992
"Shipments","Austria","Consumer (excl BYOD)","Convertible Mobile PC","2018",65382.6733533339
"Shipments","Austria","Consumer (excl BYOD)","NPC (Mobile PC)","2010",397006.876107733
"Shipments","Austria","Consumer (excl BYOD)","NPC (Mobile PC)","2011",416002.9717003
"Shipments","Austria","Consumer (excl BYOD)","NPC (Mobile PC)","2012",347380.910909634
"Shipments","Austria","Consumer (excl BYOD)","NPC (Mobile PC)","2013",200863.808497633
"Shipments","Austria","Consumer (excl BYOD)","NPC (Mobile PC)","2014",177736.524724342
"Shipments","Austria","Consumer (excl BYOD)","NPC (Mobile PC)","2015",186183.068038086
"Shipments","Austria","Consumer (excl BYOD)","NPC (Mobile PC)","2016",206584.602982967
"Shipments","Austria","Consumer (excl BYOD)","NPC (Mobile PC)","2017",221069.026108132
"Shipments","Austria","Consumer (excl BYOD)","NPC (Mobile PC)","2018",207747.520168858
"Shipments","Austria","Consumer (excl BYOD)","Smartphone","2010",743141.466374656
"Shipments","Austria","Consumer (excl BYOD)","Smartphone","2011",1429818.33422823
"Shipments","Austria","Consumer (excl BYOD)","Smartphone","2012",1480825.92600609
"Shipments","Austria","Consumer (excl BYOD)","Smartphone","2013",1928170.67143458
"Shipments","Austria","Consumer (excl BYOD)","Smartphone","2014",3120015.86001359
"Shipments","Austria","Consumer (excl BYOD)","Smartphone","2015",2497121.96742958
"Shipments","Austria","Consumer (excl BYOD)","Smartphone","2016",2161871.59765095
"Shipments","Austria","Consumer (excl BYOD)","Smartphone","2017",2515841.35453065
"Shipments","Austria","Consumer (excl BYOD)","Smartphone","2018",2933791.02949133
"Shipments","Austria","Consumer (excl BYOD)","Tablet","2010",61681.7646224628
"Shipments","Austria","Consumer (excl BYOD)","Tablet","2011",126797.932383656
"Shipments","Austria","Consumer (excl BYOD)","Tablet","2012",213800.317786801
"Shipments","Austria","Consumer (excl BYOD)","Tablet","2013",690606.464910519
"Shipments","Austria","Consumer (excl BYOD)","Tablet","2014",589299.092307116
"Shipments","Austria","Consumer (excl BYOD)","Tablet","2015",877904.893360945
"Shipments","Austria","Consumer (excl BYOD)","Tablet","2016",724424.313161404
"Shipments","Austria","Consumer (excl BYOD)","Tablet","2017",840434.743012954
"Shipments","Austria","Consumer (excl BYOD)","Tablet","2018",893196.778083132
"Shipments","Austria","Corporate Liable","Basic/Feature Phone","2010",808321.100375161
"Shipments","Austria","Corporate Liable","Basic/Feature Phone","2011",474657.328267114
"Shipments","Austria","Corporate Liable","Basic/Feature Phone","2012",325275.184814642
"Shipments","Austria","Corporate Liable","Basic/Feature Phone","2013",167383.255549006
"Shipments","Austria","Corporate Liable","Basic/Feature Phone","2014",116377.79715709
"Shipments","Austria","Corporate Liable","Basic/Feature Phone","2015",84978.2495582929
"Shipments","Austria","Corporate Liable","Basic/Feature Phone","2016",49686.7525276414
"Shipments","Austria","Corporate Liable","Basic/Feature Phone","2017",33552.8158925681
"Shipments","Austria","Corporate Liable","Basic/Feature Phone","2018",20191.0679224884
"Shipments","Austria","Corporate Liable","Convertible Mobile PC","2010",4450.45433785477
"Shipments","Austria","Corporate Liable","Convertible Mobile PC","2011",12283.9479200463
"Shipments","Austria","Corporate Liable","Convertible Mobile PC","2012",5474.52462583047
"Shipments","Austria","Corporate Liable","Convertible Mobile PC","2013",20815.7740446995
"Shipments","Austria","Corporate Liable","Convertible Mobile PC","2014",41122.6685030615
"Shipments","Austria","Corporate Liable","Convertible Mobile PC","2015",49260.9083799409
"Shipments","Austria","Corporate Liable","Convertible Mobile PC","2016",63114.6306074979
"Shipments","Austria","Corporate Liable","Convertible Mobile PC","2017",74705.99742573
"Shipments","Austria","Corporate Liable","Convertible Mobile PC","2018",90592.9958348406
"Shipments","Austria","Corporate Liable","NPC (Mobile PC)","2010",314838.323810722
"Shipments","Austria","Corporate Liable","NPC (Mobile PC)","2011",342266.63761491
"Shipments","Austria","Corporate Liable","NPC (Mobile PC)","2012",251117.218106932
"Shipments","Austria","Corporate Liable","NPC (Mobile PC)","2013",216213.824346113
"Shipments","Austria","Corporate Liable","NPC (Mobile PC)","2014",195539.921093666
"Shipments","Austria","Corporate Liable","NPC (Mobile PC)","2015",197175.995755454
"Shipments","Austria","Corporate Liable","NPC (Mobile PC)","2016",185894.09491044
"Shipments","Austria","Corporate Liable","NPC (Mobile PC)","2017",150242.603384424
"Shipments","Austria","Corporate Liable","NPC (Mobile PC)","2018",131235.510737593
"Shipments","Austria","Corporate Liable","Smartphone","2010",332691.74300473
"Shipments","Austria","Corporate Liable","Smartphone","2011",331529.594039204
"Shipments","Austria","Corporate Liable","Smartphone","2012",442204.102450659
"Shipments","Austria","Corporate Liable","Smartphone","2013",543942.867494676
"Shipments","Austria","Corporate Liable","Smartphone","2014",587198.695390306
"Shipments","Austria","Corporate Liable","Smartphone","2015",604724.773318868
"Shipments","Austria","Corporate Liable","Smartphone","2016",620201.48968622
"Shipments","Austria","Corporate Liable","Smartphone","2017",742229.02918978
"Shipments","Austria","Corporate Liable","Smartphone","2018",771854.994795298
"Shipments","Austria","Corporate Liable","Tablet","2010",3852.81907511377
"Shipments","Austria","Corporate Liable","Tablet","2011",13433.6127397751
"Shipments","Austria","Corporate Liable","Tablet","2012",40378.9403078939
"Shipments","Austria","Corporate Liable","Tablet","2013",82784.7503828792
"Shipments","Austria","Corporate Liable","Tablet","2014",127805.468178937
"Shipments","Austria","Corporate Liable","Tablet","2015",203531.509203543
"Shipments","Austria","Corporate Liable","Tablet","2016",237617.937248047
"Shipments","Austria","Corporate Liable","Tablet","2017",333806.142374469
"Shipments","Austria","Corporate Liable","Tablet","2018",389201.423644637
"Shipments","Belarus, Moldova","BYOD","Convertible Mobile PC","2010",0.0484725229452138
"Shipments","Belarus, Moldova","BYOD","Convertible Mobile PC","2011",0.97436843863723
"Shipments","Belarus, Moldova","BYOD","Convertible Mobile PC","2012",1.48088611021637
"Shipments","Belarus, Moldova","BYOD","Convertible Mobile PC","2013",89.0577646277641
"Shipments","Belarus, Moldova","BYOD","Convertible Mobile PC","2014",173.794386813133
"Shipments","Belarus, Moldova","BYOD","Convertible Mobile PC","2015",276.132880888177
"Shipments","Belarus, Moldova","BYOD","Convertible Mobile PC","2016",469.480613627312
"Shipments","Belarus, Moldova","BYOD","Convertible Mobile PC","2017",701.530689105846
"Shipments","Belarus, Moldova","BYOD","Convertible Mobile PC","2018",959.888028744351
"Shipments","Belarus, Moldova","BYOD","NPC (Mobile PC)","2010",498.614321135468
"Shipments","Belarus, Moldova","BYOD","NPC (Mobile PC)","2011",902.418646312664
"Shipments","Belarus, Moldova","BYOD","NPC (Mobile PC)","2012",1159.1608662726
"Shipments","Belarus, Moldova","BYOD","NPC (Mobile PC)","2013",1138.82277008464
"Shipments","Belarus, Moldova","BYOD","NPC (Mobile PC)","2014",1219.20352100621
"Shipments","Belarus, Moldova","BYOD","NPC (Mobile PC)","2015",1589.08771558527
"Shipments","Belarus, Moldova","BYOD","NPC (Mobile PC)","2016",1521.87693071228
"Shipments","Belarus, Moldova","BYOD","NPC (Mobile PC)","2017",1651.92532390811
"Shipments","Belarus, Moldova","BYOD","NPC (Mobile PC)","2018",1763.39745806994
"Shipments","Belarus, Moldova","BYOD","Smartphone","2010",36518.528614409
"Shipments","Belarus, Moldova","BYOD","Smartphone","2011",94437.9009250778
"Shipments","Belarus, Moldova","BYOD","Smartphone","2012",140450.559832146
"Shipments","Belarus, Moldova","BYOD","Smartphone","2013",212069.5496452
"Shipments","Belarus, Moldova","BYOD","Smartphone","2014",286455.257994959
"Shipments","Belarus, Moldova","BYOD","Smartphone","2015",404533.792928392
"Shipments","Belarus, Moldova","BYOD","Smartphone","2016",604667.915384008
"Shipments","Belarus, Moldova","BYOD","Smartphone","2017",651765.050903139
"Shipments","Belarus, Moldova","BYOD","Smartphone","2018",852371.226496288
"Shipments","Belarus, Moldova","BYOD","Tablet","2010",209.770686854705
"Shipments","Belarus, Moldova","BYOD","Tablet","2011",2792.49680675291
"Shipments","Belarus, Moldova","BYOD","Tablet","2012",3864.40657367622
"Shipments","Belarus, Moldova","BYOD","Tablet","2013",5110.43761016781
"Shipments","Belarus, Moldova","BYOD","Tablet","2014",8128.58747522209
"Shipments","Belarus, Moldova","BYOD","Tablet","2015",10388.9441711744
"Shipments","Belarus, Moldova","BYOD","Tablet","2016",15584.6013397232
"Shipments","Belarus, Moldova","BYOD","Tablet","2017",20864.5111390644
"Shipments","Belarus, Moldova","BYOD","Tablet","2018",28737.2340831301
"Shipments","Belarus, Moldova","Consumer (excl BYOD)","Basic/Feature Phone","2010",2704990.5443702
"Shipments","Belarus, Moldova","Consumer (excl BYOD)","Basic/Feature Phone","2011",5812894.2258685
"Shipments","Belarus, Moldova","Consumer (excl BYOD)","Basic/Feature Phone","2012",4808850.66685991
"Shipments","Belarus, Moldova","Consumer (excl BYOD)","Basic/Feature Phone","2013",5221686.01795534
"Shipments","Belarus, Moldova","Consumer (excl BYOD)","Basic/Feature Phone","2014",3614877.23711758
"Shipments","Belarus, Moldova","Consumer (excl BYOD)","Basic/Feature Phone","2015",2660047.23583782
"Shipments","Belarus, Moldova","Consumer (excl BYOD)","Basic/Feature Phone","2016",1504463.24581911
"Shipments","Belarus, Moldova","Consumer (excl BYOD)","Basic/Feature Phone","2017",715794.025999914
"Shipments","Belarus, Moldova","Consumer (excl BYOD)","Basic/Feature Phone","2018",440684.99809406
"Shipments","Belarus, Moldova","Consumer (excl BYOD)","Convertible Mobile PC","2010",3.66906331925658
"Shipments","Belarus, Moldova","Consumer (excl BYOD)","Convertible Mobile PC","2011",270.055285037704
"Shipments","Belarus, Moldova","Consumer (excl BYOD)","Convertible Mobile PC","2012",536.122477503291
"Shipments","Belarus, Moldova","Consumer (excl BYOD)","Convertible Mobile PC","2013",6195.37326519861
"Shipments","Belarus, Moldova","Consumer (excl BYOD)","Convertible Mobile PC","2014",9481.96677692505
"Shipments","Belarus, Moldova","Consumer (excl BYOD)","Convertible Mobile PC","2015",13165.4383258164
